,row.,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
4707,4707,35721,12,NA,2,1034,561,NA,NA,7/6/13 16:04,7/6/13 16:22,1,0,7/6/13 14:07,13.047926,77.597766,13.00983,77.62967,0
4708,4708,29002,12,NA,2,452,393,NA,NA,7/6/13 23:02,7/7/13 0:18,1,0,7/6/13 14:36,12.95278,77.59088,13.19956,77.70688,0
4709,4709,26901,12,NA,2,393,1136,NA,NA,7/6/13 22:04,7/6/13 23:08,1,0,7/6/13 15:10,13.19956,77.70688,12.99049,77.69798,0
4710,4710,35805,12,1,3,269,NA,NA,NA,7/6/13 17:31,7/6/13 22:30,1,0,7/6/13 15:51,12.9744,77.69183,NA,NA,0
4711,4711,6711,12,NA,2,540,977,NA,NA,7/6/13 17:45,7/6/13 18:34,0,0,7/6/13 16:39,12.92768,77.62664,12.969933,77.533286,0
4712,4712,15240,85,NA,2,115,393,NA,NA,7/7/13 6:00,7/7/13 7:00,0,1,7/6/13 18:50,12.99319,77.54472,13.19956,77.70688,0
4713,4713,35823,12,NA,2,601,448,NA,NA,7/6/13 21:07,7/6/13 22:48,0,0,7/6/13 18:58,13.02434,77.56593,12.92732,77.63575,0
4714,4714,35825,85,NA,2,1373,572,NA,NA,7/6/13 21:36,7/6/13 22:55,0,0,7/6/13 19:10,13.037255,77.58166,12.91873,77.61494,0
4715,4715,35826,65,2,3,571,NA,NA,NA,7/7/13 4:04,7/7/13 13:00,0,0,7/6/13 19:12,12.95185,77.69642,NA,NA,0
4716,4716,15922,12,NA,2,1053,1384,NA,NA,7/6/13 21:36,7/6/13 23:04,1,0,7/6/13 19:20,12.912799,77.589784,13.02853,77.54625,0
4717,4717,35774,12,NA,2,1056,393,NA,NA,7/7/13 8:24,7/7/13 10:36,0,0,7/6/13 19:25,12.919199,77.60931,13.19956,77.70688,0
4718,4718,35830,12,NA,2,1153,1384,NA,NA,7/6/13 20:38,7/6/13 22:52,0,0,7/6/13 19:31,12.87153,77.60206,13.02853,77.54625,1
4719,4719,35831,12,NA,2,253,168,NA,NA,7/6/13 23:02,7/6/13 23:13,1,0,7/6/13 19:34,12.97635,77.61468,12.99313,77.59828,0
4720,4720,35834,89,NA,2,1390,1032,NA,NA,7/6/13 22:04,7/6/13 22:50,0,0,7/6/13 19:53,12.969368,77.641302,12.913301,77.685592,0
4721,4721,35839,12,NA,2,1120,1371,NA,NA,7/7/13 6:57,7/7/13 7:36,0,0,7/6/13 20:22,12.89724,77.61065,13.000418,77.674835,0
4722,4722,34684,12,NA,1,571,NA,15,32,7/7/13 6:00,7/7/13 23:59,0,0,7/6/13 20:30,12.95185,77.69642,NA,NA,0
4723,4723,35844,12,NA,2,1351,176,NA,NA,7/7/13 5:45,7/7/13 5:55,0,0,7/6/13 20:40,12.894352,77.675265,12.9073,77.69512,1
4724,4724,35854,12,NA,2,1155,176,NA,NA,7/7/13 5:45,7/7/13 6:06,0,0,7/6/13 21:28,12.90245,77.66081,12.9073,77.69512,1
4725,4725,35855,12,NA,2,83,393,NA,NA,7/7/13 12:43,7/7/13 14:17,0,0,7/6/13 21:46,12.92415,77.67229,13.19956,77.70688,0
4726,4726,35860,12,NA,1,NA,NA,15,32,7/7/13 7:55,7/7/13 0:00,0,0,7/6/13 22:34,NA,NA,NA,NA,0
4727,4727,35861,12,NA,2,1383,1044,NA,NA,7/7/13 11:45,7/7/13 12:25,1,0,7/6/13 22:48,12.930451,77.685822,12.968887,77.644329,0
4728,4728,32695,12,NA,2,1120,1017,NA,NA,7/7/13 11:02,7/7/13 12:37,0,0,7/6/13 23:09,12.89724,77.61065,13.11084,77.60074,0
4729,4729,35864,89,NA,2,1017,393,NA,NA,7/7/13 6:00,7/7/13 6:22,0,1,7/7/13 0:04,13.11084,77.60074,13.19956,77.70688,0
4730,4730,20602,12,NA,2,1044,293,NA,NA,7/7/13 8:38,7/7/13 9:51,0,0,7/7/13 0:51,12.968887,77.644329,12.849482,77.663187,0
4731,4731,23101,12,NA,2,117,1102,NA,NA,7/7/13 8:24,7/7/13 9:31,0,0,7/7/13 7:26,12.86966,77.62737,12.93652,77.54481,0
4732,4732,30420,12,1,3,1010,NA,NA,NA,7/7/13 12:00,7/7/13 17:00,0,0,7/7/13 9:11,12.96691,77.74935,NA,NA,0
4733,4733,35878,12,1,3,220,NA,NA,NA,7/7/13 11:31,7/7/13 16:30,0,0,7/7/13 9:30,12.99722,77.62003,NA,NA,0
4734,4734,35883,12,NA,2,1167,1037,NA,NA,7/7/13 10:48,7/7/13 12:39,0,0,7/7/13 9:54,13.00037,77.72746,12.934048,77.580568,0
4735,4735,35512,12,NA,2,949,505,NA,NA,7/7/13 11:31,7/7/13 12:30,0,0,7/7/13 10:07,12.98275,77.61582,13.00154,77.52962,0
4736,4736,35077,89,1,3,344,NA,NA,NA,7/7/13 12:00,7/7/13 17:00,0,0,7/7/13 10:17,12.94788,77.67092,NA,NA,1
4737,4737,28735,12,NA,2,176,1133,NA,NA,7/7/13 19:12,7/7/13 20:12,1,0,7/7/13 10:41,12.9073,77.69512,12.9744,77.69183,1
4738,4738,29952,12,NA,2,1147,393,NA,NA,7/8/13 10:19,7/8/13 11:56,0,0,7/7/13 11:37,13.03064,77.6491,13.19956,77.70688,0
4739,4739,8467,89,2,3,471,NA,NA,NA,7/7/13 13:55,7/7/13 23:00,1,0,7/7/13 11:53,13.01854,77.63524,NA,NA,0
4740,4740,35899,12,NA,2,1084,112,NA,NA,7/7/13 13:55,7/7/13 14:28,1,0,7/7/13 12:18,12.892657,77.581866,12.93331,77.56666,0
4741,4741,35901,12,NA,2,219,393,NA,NA,7/8/13 8:24,7/8/13 9:57,0,0,7/7/13 12:35,12.97029,77.56597,13.19956,77.70688,0
4742,4742,30306,12,NA,2,571,393,NA,NA,7/7/13 17:31,7/7/13 19:46,0,0,7/7/13 12:42,12.95185,77.69642,13.19956,77.70688,0
4743,4743,35867,85,NA,2,1086,585,NA,NA,7/7/13 14:38,7/7/13 15:46,0,0,7/7/13 12:53,12.907487,77.64729,12.97677,77.5727,0
4744,4744,19071,64,NA,2,1036,1010,NA,NA,7/8/13 12:57,7/8/13 14:16,0,0,7/7/13 13:41,12.925568,77.580568,12.96691,77.74935,0
4745,4745,35910,28,NA,2,393,1036,NA,NA,7/8/13 23:45,7/9/13 1:24,1,0,7/7/13 14:11,13.19956,77.70688,12.925568,77.580568,0
4746,4746,35916,12,NA,2,393,1375,NA,NA,8/4/13 22:33,8/5/13 0:09,1,0,7/7/13 15:13,13.19956,77.70688,12.94371,77.600549,0
4747,4747,34724,12,NA,2,1154,455,NA,NA,7/7/13 18:28,7/7/13 21:07,0,0,7/7/13 15:17,12.87153,77.60206,12.999874,77.67812,0
4748,4748,35917,12,NA,2,176,1320,NA,NA,7/7/13 18:57,7/7/13 20:26,1,0,7/7/13 15:25,12.9073,77.69512,12.840674,77.65966,1
4749,4749,29275,28,NA,2,433,768,NA,NA,7/8/13 18:14,7/8/13 18:56,0,0,7/7/13 16:21,12.91226,77.59773,12.98999,77.55332,0
4750,4750,14411,12,NA,2,585,727,NA,NA,7/7/13 22:19,7/7/13 23:16,1,0,7/7/13 16:50,12.97677,77.5727,12.89303,77.59701,0
4751,4751,35925,12,NA,2,603,393,NA,NA,7/7/13 18:00,7/7/13 20:28,1,0,7/7/13 17:00,12.97357,77.61043,13.19956,77.70688,0
4752,4752,32993,12,1,3,949,NA,NA,NA,7/8/13 14:38,7/8/13 19:45,0,0,7/7/13 17:00,12.98275,77.61582,NA,NA,0
4753,4753,35929,12,NA,2,393,968,NA,NA,7/7/13 23:02,7/8/13 0:32,0,0,7/7/13 17:27,13.19956,77.70688,12.96555,77.61912,0
4754,4754,35936,12,NA,2,296,852,NA,NA,7/7/13 21:36,7/7/13 22:09,0,0,7/7/13 18:26,12.96662,77.59868,12.98758,77.60512,0
4755,4755,35937,89,NA,2,184,393,NA,NA,7/8/13 0:57,7/8/13 2:08,0,0,7/7/13 18:33,12.95871,77.56337,13.19956,77.70688,0
4756,4756,27333,12,2,3,1244,NA,NA,NA,7/8/13 9:07,7/8/13 18:00,0,0,7/7/13 18:35,12.96462,77.68779,NA,NA,0
4757,4757,18376,12,NA,2,1096,393,NA,NA,7/8/13 3:36,7/8/13 4:47,0,0,7/7/13 19:25,12.96519,77.71932,13.19956,77.70688,0
4758,4758,22635,85,NA,2,1102,393,NA,NA,7/7/13 23:31,7/8/13 1:15,0,0,7/7/13 19:31,12.93652,77.54481,13.19956,77.70688,0
4759,4759,35944,12,NA,2,142,393,NA,NA,7/8/13 4:04,7/8/13 5:18,0,0,7/7/13 19:56,12.91281,77.60923,13.19956,77.70688,0
4760,4760,8467,12,NA,2,471,393,NA,NA,7/8/13 4:19,7/8/13 5:09,0,0,7/7/13 21:21,13.01854,77.63524,13.19956,77.70688,0
4761,4761,30802,12,NA,2,373,1005,NA,NA,7/8/13 7:26,7/8/13 7:50,0,0,7/7/13 21:26,12.87153,77.60206,12.89096,77.60993,0
4762,4762,35950,85,NA,2,784,393,NA,NA,7/8/13 4:04,7/8/13 5:08,0,0,7/7/13 22:02,12.96634,77.60709,13.19956,77.70688,0
4763,4763,35611,12,NA,2,142,585,NA,NA,7/8/13 18:28,7/8/13 19:56,1,0,7/7/13 22:23,12.91281,77.60923,12.97677,77.5727,0
4764,4764,30508,12,2,3,149,NA,NA,NA,7/8/13 7:40,7/8/13 16:45,0,0,7/7/13 22:38,12.93022,77.56039,NA,NA,0
4765,4765,35822,12,NA,2,1232,585,NA,NA,7/8/13 1:55,7/8/13 2:54,0,0,7/7/13 22:51,12.88019,77.64558,12.97677,77.5727,0
4766,4766,25581,24,NA,2,499,393,NA,NA,7/8/13 8:24,7/8/13 11:08,0,0,7/7/13 23:19,12.88973,77.64865,13.19956,77.70688,0
4767,4767,35280,12,NA,2,297,392,NA,NA,7/8/13 11:45,7/8/13 13:01,1,0,7/8/13 1:19,12.99789,77.61488,12.986284,77.735245,0
4768,4768,35953,12,NA,2,1384,502,NA,NA,7/8/13 16:19,7/8/13 17:28,1,0,7/8/13 2:48,13.02853,77.54625,12.90084,77.56483,0
4769,4769,35960,12,2,3,571,NA,NA,NA,7/8/13 9:21,7/8/13 18:15,0,0,7/8/13 8:05,12.95185,77.69642,NA,NA,0
4770,4770,35963,12,NA,2,136,393,NA,NA,7/8/13 16:48,7/8/13 18:42,0,0,7/8/13 8:37,12.90796,77.62418,13.19956,77.70688,0
4771,4771,25605,12,NA,2,455,117,NA,NA,7/8/13 9:50,7/8/13 10:59,0,0,7/8/13 9:01,12.999874,77.67812,12.86966,77.62737,0
4772,4772,35970,65,NA,1,393,NA,15,32,7/11/13 9:36,7/13/13 0:00,0,0,7/8/13 10:18,13.19956,77.70688,NA,NA,0
4773,4773,36751,12,NA,2,1061,393,NA,NA,7/9/13 15:50,7/9/13 17:34,1,0,7/8/13 10:46,12.924878,77.566255,13.19956,77.70688,0
4774,4774,30410,12,NA,2,1371,83,NA,NA,7/9/13 3:50,7/9/13 4:22,0,1,7/8/13 10:47,13.000418,77.674835,12.92415,77.67229,0
4775,4775,35973,12,NA,2,83,393,NA,NA,7/11/13 3:07,7/11/13 4:16,1,0,7/8/13 11:36,12.92415,77.67229,13.19956,77.70688,0
4776,4776,5142,12,NA,2,450,393,NA,NA,7/9/13 3:36,7/9/13 4:41,0,0,7/8/13 12:08,12.9334,77.62652,13.19956,77.70688,0
4777,4777,35986,89,1,3,83,NA,NA,NA,7/8/13 13:55,7/8/13 19:00,0,0,7/8/13 13:17,12.92415,77.67229,NA,NA,0
4778,4778,35987,85,NA,2,112,171,NA,NA,7/8/13 14:24,7/8/13 15:30,0,0,7/8/13 13:32,12.93331,77.56666,12.98479,77.66128,0
4779,4779,33804,54,NA,1,571,NA,1,32,7/13/13 6:57,7/13/13 0:00,1,0,7/8/13 14:09,12.95185,77.69642,NA,NA,0
4780,4780,16346,12,NA,2,172,393,NA,NA,7/8/13 18:43,7/8/13 20:12,0,0,7/8/13 14:23,12.97091,77.6305,13.19956,77.70688,0
4781,4781,22949,24,NA,2,1165,393,NA,NA,7/9/13 12:57,7/9/13 14:40,0,0,7/8/13 14:29,12.990947,77.687112,13.19956,77.70688,0
4782,4782,35989,12,NA,2,393,603,NA,NA,7/12/13 4:19,7/12/13 5:20,1,0,7/8/13 14:37,13.19956,77.70688,12.97357,77.61043,0
4783,4783,35997,12,NA,2,433,393,NA,NA,7/8/13 19:55,7/8/13 22:52,1,0,7/8/13 16:03,12.91226,77.59773,13.19956,77.70688,0
4784,4784,35998,89,NA,2,393,136,NA,NA,7/9/13 7:12,7/9/13 8:35,1,0,7/8/13 16:04,13.19956,77.70688,12.90796,77.62418,0
4785,4785,36002,85,NA,2,1038,571,NA,NA,7/8/13 17:45,7/8/13 18:05,0,0,7/8/13 17:00,12.981266,77.637162,12.95185,77.69642,0
4786,4786,34972,12,NA,2,1243,1041,NA,NA,7/9/13 18:14,7/9/13 18:47,0,0,7/8/13 17:47,12.98275,77.61582,12.974408,77.6648,0
4787,4787,36006,89,NA,2,458,393,NA,NA,7/9/13 4:48,7/9/13 5:58,1,0,7/8/13 18:06,13.00037,77.72746,13.19956,77.70688,0
4788,4788,36013,12,NA,2,393,293,NA,NA,7/10/13 1:26,7/10/13 2:58,0,0,7/8/13 19:01,13.19956,77.70688,12.849482,77.663187,0
4789,4789,36017,12,NA,2,1096,571,NA,NA,7/8/13 22:04,7/8/13 22:38,0,1,7/8/13 19:30,12.96519,77.71932,12.95185,77.69642,0
4790,4790,31319,28,NA,2,357,393,NA,NA,7/9/13 7:55,7/9/13 9:41,0,0,7/8/13 19:33,13.03064,77.6491,13.19956,77.70688,0
4791,4791,36018,12,NA,2,585,137,NA,NA,7/10/13 7:12,7/10/13 8:08,1,0,7/8/13 19:33,12.97677,77.5727,12.81575,77.68465,0
4792,4792,28735,12,NA,2,176,1133,NA,NA,7/9/13 19:12,7/9/13 20:27,0,0,7/8/13 20:23,12.9073,77.69512,12.9744,77.69183,1
4793,4793,36030,12,NA,2,1159,83,NA,NA,7/9/13 8:09,7/9/13 9:15,1,0,7/8/13 22:50,12.90163,77.582,12.92415,77.67229,0
4794,4794,36033,12,NA,2,949,393,NA,NA,7/9/13 3:36,7/9/13 4:32,1,0,7/8/13 23:36,12.98275,77.61582,13.19956,77.70688,0
4795,4795,36036,12,NA,2,1017,393,NA,NA,7/9/13 6:57,7/9/13 7:37,0,0,7/9/13 1:15,13.11084,77.60074,13.19956,77.70688,0
4796,4796,34747,12,NA,2,393,278,NA,NA,7/9/13 21:07,7/9/13 21:39,0,1,7/9/13 9:06,13.19956,77.70688,13.00472,77.55381,0
4797,4797,36044,12,NA,2,1263,393,NA,NA,7/9/13 13:26,7/9/13 14:49,0,0,7/9/13 10:10,12.96897,77.59456,13.19956,77.70688,0
4798,4798,36046,12,1,3,353,NA,NA,NA,7/9/13 14:24,7/9/13 19:30,0,0,7/9/13 10:47,13.03241,77.59914,NA,NA,0
4799,4799,1851,12,2,3,363,NA,NA,NA,7/9/13 12:00,7/9/13 18:10,0,0,7/9/13 11:20,12.99287,77.71662,NA,NA,0
4800,4800,26162,12,NA,2,1383,393,NA,NA,7/9/13 17:45,7/9/13 19:36,0,0,7/9/13 12:52,12.930451,77.685822,13.19956,77.70688,0
4801,4801,36057,12,NA,2,1376,492,NA,NA,7/10/13 6:57,7/10/13 7:22,0,0,7/9/13 13:21,12.870296,77.537457,12.851218,77.521664,0
4802,4802,34972,12,NA,2,1243,1041,NA,NA,7/13/13 14:24,7/13/13 15:07,0,0,7/9/13 13:54,12.98275,77.61582,12.974408,77.6648,0
4803,4803,36030,12,NA,2,83,1159,NA,NA,7/9/13 18:57,7/9/13 20:15,1,0,7/9/13 14:44,12.92415,77.67229,12.90163,77.582,0
4804,4804,36064,24,NA,2,1194,393,NA,NA,7/9/13 16:33,7/9/13 17:47,0,0,7/9/13 14:51,13.00446,77.56923,13.19956,77.70688,0
4805,4805,18303,12,NA,2,373,393,NA,NA,7/10/13 12:00,7/10/13 14:05,1,0,7/9/13 15:36,12.87153,77.60206,13.19956,77.70688,0
4806,4806,36270,12,NA,2,502,136,NA,NA,7/10/13 9:07,7/10/13 9:34,0,1,7/9/13 16:04,12.90084,77.56483,12.90796,77.62418,0
4807,4807,32789,12,NA,2,689,373,NA,NA,7/9/13 16:48,7/9/13 18:05,0,0,7/9/13 16:36,12.97672,77.64927,12.87153,77.60206,0
4808,4808,36073,85,NA,2,824,585,NA,NA,7/9/13 21:36,7/9/13 22:19,1,0,7/9/13 17:03,13.06557,77.58646,12.97677,77.5727,0
4809,4809,36078,12,NA,2,292,448,NA,NA,7/9/13 18:57,7/9/13 19:49,1,0,7/9/13 17:31,12.93944,77.62923,12.92732,77.63575,0
4810,4810,36086,12,NA,2,1361,585,NA,NA,7/9/13 21:21,7/9/13 23:11,0,1,7/9/13 18:29,12.934404,77.69237,12.97677,77.5727,0
4811,4811,36089,12,NA,2,156,393,NA,NA,7/9/13 19:55,7/9/13 22:16,0,0,7/9/13 18:52,13.02622,77.70143,13.19956,77.70688,0
4812,4812,36091,10,NA,2,1096,1021,NA,NA,7/9/13 21:36,7/9/13 23:36,1,0,7/9/13 19:11,12.96519,77.71932,13.02853,77.54625,0
4813,4813,36094,12,NA,2,571,1021,NA,NA,7/10/13 7:26,7/10/13 8:25,0,0,7/9/13 19:39,12.95185,77.69642,13.02853,77.54625,0
4814,4814,36095,12,NA,2,540,585,NA,NA,7/10/13 5:02,7/10/13 5:37,0,0,7/9/13 19:47,12.92768,77.62664,12.97677,77.5727,0
4815,4815,36096,12,NA,2,1010,393,NA,NA,7/10/13 15:07,7/10/13 17:07,0,0,7/9/13 19:49,12.96691,77.74935,13.19956,77.70688,0
4816,4816,18364,12,NA,2,585,292,NA,NA,7/10/13 9:07,7/10/13 9:37,0,0,7/9/13 20:14,12.97677,77.5727,12.93944,77.62923,0
4817,4817,36105,12,NA,2,689,1393,NA,NA,7/10/13 4:33,7/10/13 5:35,1,0,7/9/13 21:42,12.97672,77.64927,13.19966,77.70688,0
4818,4818,36112,12,NA,2,362,393,NA,NA,7/10/13 5:16,7/10/13 6:42,0,0,7/9/13 23:05,12.89468,77.62489,13.19956,77.70688,0
4819,4819,36123,12,NA,2,1301,1096,NA,NA,7/10/13 9:07,7/10/13 10:14,0,0,7/10/13 7:10,12.937222,77.626915,12.96519,77.71932,0
4820,4820,13681,12,1,3,1084,NA,NA,NA,7/10/13 9:07,7/10/13 14:00,0,0,7/10/13 7:11,12.892657,77.581866,NA,NA,0
4821,4821,36126,12,NA,2,1005,1280,NA,NA,7/10/13 9:21,7/10/13 10:55,1,0,7/10/13 7:43,12.89096,77.60993,12.966054,77.717837,1
4822,4822,1851,12,2,3,363,NA,NA,NA,7/10/13 10:04,7/10/13 19:00,0,0,7/10/13 8:19,12.99287,77.71662,NA,NA,0
4823,4823,36132,12,NA,2,396,393,NA,NA,7/10/13 9:50,7/10/13 12:03,0,0,7/10/13 8:52,12.92073,77.66482,13.19956,77.70688,0
4824,4824,36151,12,1,3,187,NA,NA,NA,7/10/13 17:02,7/10/13 22:00,0,0,7/10/13 11:53,12.95892,77.5277,NA,NA,0
4825,4825,36157,12,NA,2,542,1384,NA,NA,7/10/13 20:24,7/10/13 22:20,1,0,7/10/13 12:52,12.93823,77.62289,13.02853,77.54625,0
4826,4826,36158,65,NA,2,832,393,NA,NA,7/11/13 0:28,7/11/13 1:58,0,0,7/10/13 13:05,12.88019,77.64558,13.19956,77.70688,0
4827,4827,36160,65,NA,2,540,393,NA,NA,7/10/13 23:02,7/11/13 0:46,0,0,7/10/13 13:41,12.92768,77.62664,13.19956,77.70688,0
4828,4828,15299,12,1,3,293,NA,NA,NA,7/10/13 17:02,7/10/13 22:00,0,0,7/10/13 14:07,12.849482,77.663187,NA,NA,0
4829,4829,36164,87,NA,2,585,1052,NA,NA,7/11/13 3:21,7/11/13 3:53,0,0,7/10/13 14:09,12.97677,77.5727,12.912695,77.576265,0
4830,4830,24898,12,NA,2,396,393,NA,NA,7/11/13 3:36,7/11/13 5:08,1,0,7/10/13 14:21,12.92073,77.66482,13.19956,77.70688,0
4831,4831,32789,12,NA,2,689,373,NA,NA,7/10/13 15:21,7/10/13 16:30,0,0,7/10/13 14:22,12.97672,77.64927,12.87153,77.60206,0
4832,4832,23971,65,NA,2,171,393,NA,NA,7/10/13 23:31,7/11/13 1:00,0,0,7/10/13 15:30,12.98479,77.66128,13.19956,77.70688,0
4833,4833,20598,10,NA,2,1254,448,NA,NA,7/10/13 17:02,7/10/13 18:40,0,0,7/10/13 15:33,12.934048,77.580568,12.92732,77.63575,0
4834,4834,30031,12,NA,2,852,1017,NA,NA,7/10/13 18:14,7/10/13 19:37,1,0,7/10/13 16:46,12.98758,77.60512,13.11084,77.60074,0
4835,4835,30057,85,2,3,393,NA,NA,NA,7/11/13 9:07,7/11/13 18:00,0,0,7/10/13 17:04,13.19956,77.70688,NA,NA,0
4836,4836,17377,12,NA,2,1005,585,NA,NA,7/11/13 5:16,7/11/13 6:05,0,0,7/10/13 17:24,12.89096,77.60993,12.97677,77.5727,0
4837,4837,33696,12,NA,2,1357,647,NA,NA,7/10/13 23:02,7/11/13 0:58,1,0,7/10/13 17:45,12.932229,77.690567,13.01899,77.54744,0
4838,4838,25055,12,NA,2,1056,585,NA,NA,7/13/13 22:33,7/13/13 22:54,1,0,7/10/13 17:45,12.919199,77.60931,12.97677,77.5727,0
4839,4839,36185,12,NA,2,776,168,NA,NA,7/10/13 20:24,7/10/13 21:44,0,0,7/10/13 18:25,13.01508,77.67796,12.99313,77.59828,0
4840,4840,24894,89,NA,2,1161,393,NA,NA,7/11/13 4:04,7/11/13 5:19,1,0,7/10/13 18:53,12.92732,77.63575,13.19956,77.70688,0
4841,4841,36195,12,NA,2,1096,571,NA,NA,7/10/13 22:19,7/10/13 22:49,1,0,7/10/13 20:13,12.96519,77.71932,12.95185,77.69642,0
4842,4842,35262,24,NA,2,92,393,NA,NA,7/11/13 6:28,7/11/13 7:32,1,0,7/10/13 21:57,12.99569,77.6835,13.19956,77.70688,0
4843,4843,36203,12,NA,2,450,143,NA,NA,7/11/13 9:36,7/11/13 10:37,0,0,7/10/13 22:36,12.9334,77.62652,12.96009,77.56724,1
4844,4844,34833,12,NA,2,334,936,NA,NA,7/11/13 9:36,7/11/13 10:04,0,1,7/10/13 22:47,13.00171,77.58056,12.97251,77.61954,0
4845,4845,36211,12,NA,2,1037,393,NA,NA,7/11/13 9:07,7/11/13 11:22,0,0,7/10/13 23:41,12.934048,77.580568,13.19956,77.70688,0
4846,4846,29757,12,NA,2,220,1010,NA,NA,7/11/13 9:36,7/11/13 10:30,0,0,7/11/13 0:23,12.99722,77.62003,12.96691,77.74935,0
4847,4847,36219,12,NA,2,767,611,NA,NA,7/11/13 7:26,7/11/13 8:23,0,0,7/11/13 6:35,12.9122,77.51043,12.99254,77.5948,0
4848,4848,36220,12,NA,2,1017,393,NA,NA,7/11/13 11:02,7/11/13 11:59,0,0,7/11/13 6:39,13.11084,77.60074,13.19956,77.70688,0
4849,4849,30290,12,NA,2,1054,1254,NA,NA,7/11/13 9:50,7/11/13 10:26,0,0,7/11/13 7:21,12.90184,77.581587,12.934048,77.580568,0
4850,4850,34955,12,NA,2,1089,572,NA,NA,7/12/13 19:55,7/12/13 21:15,1,0,7/11/13 7:40,12.99517,77.731147,12.91873,77.61494,0
4851,4851,36228,12,NA,2,293,488,NA,NA,7/11/13 13:55,7/11/13 15:09,0,0,7/11/13 9:09,12.849482,77.663187,12.959979,77.647998,0
4852,4852,19009,65,NA,2,393,293,NA,NA,7/12/13 23:45,7/13/13 1:49,0,0,7/11/13 9:53,13.19956,77.70688,12.849482,77.663187,0
4853,4853,19009,65,2,3,293,NA,NA,NA,7/14/13 12:57,7/14/13 22:00,0,0,7/11/13 9:57,12.849482,77.663187,NA,NA,0
4854,4854,36233,28,NA,2,471,793,NA,NA,7/11/13 10:33,7/11/13 11:14,0,0,7/11/13 10:03,13.01854,77.63524,13.02239,77.59492,0
4855,4855,36237,12,NA,2,393,1350,NA,NA,8/1/13 23:02,8/2/13 0:53,1,0,7/11/13 10:33,13.19956,77.70688,12.909202,77.5662,0
4856,4856,13413,12,NA,2,151,585,NA,NA,7/11/13 20:38,7/11/13 21:52,1,0,7/11/13 11:29,12.89406,77.56452,12.97677,77.5727,0
4857,4857,36250,24,NA,2,1010,1089,NA,NA,7/11/13 15:36,7/11/13 16:14,0,0,7/11/13 12:07,12.96691,77.74935,12.99517,77.731147,0
4858,4858,36251,12,NA,2,767,1384,NA,NA,7/12/13 6:14,7/12/13 7:05,1,0,7/11/13 12:26,12.9122,77.51043,13.02853,77.54625,0
4859,4859,35353,12,NA,2,647,392,NA,NA,7/11/13 13:12,7/11/13 14:38,0,0,7/11/13 12:42,13.01899,77.54744,12.986284,77.735245,0
4860,4860,36253,12,1,3,1089,NA,NA,NA,7/21/13 17:16,7/21/13 22:15,1,0,7/11/13 13:29,12.99517,77.731147,NA,NA,0
4861,4861,36254,85,NA,2,1017,548,NA,NA,7/11/13 17:31,7/11/13 18:28,0,0,7/11/13 13:35,13.11084,77.60074,12.96598,77.57691,0
4862,4862,29435,12,NA,2,571,83,NA,NA,7/11/13 18:28,7/11/13 18:58,0,0,7/11/13 13:50,12.95185,77.69642,12.92415,77.67229,0
4863,4863,36260,12,NA,2,571,393,NA,NA,7/12/13 3:36,7/12/13 4:43,1,0,7/11/13 13:58,12.95185,77.69642,13.19956,77.70688,0
4864,4864,36263,28,NA,2,585,293,NA,NA,7/11/13 21:21,7/11/13 23:10,1,0,7/11/13 14:43,12.97677,77.5727,12.849482,77.663187,0
4865,4865,36270,12,NA,2,502,1354,NA,NA,7/12/13 9:07,7/12/13 10:00,0,1,7/11/13 15:17,12.90084,77.56483,12.900166,77.630421,0
4866,4866,23957,12,NA,2,768,1238,NA,NA,7/11/13 16:33,7/11/13 17:43,0,0,7/11/13 15:25,12.98999,77.55332,12.92323,77.59203,0
4867,4867,36271,65,2,3,105,NA,NA,NA,7/12/13 6:00,7/12/13 15:00,0,0,7/11/13 15:27,13.01766,77.64503,NA,NA,0
4868,4868,27296,12,NA,2,561,496,NA,NA,7/11/13 17:02,7/11/13 17:50,0,0,7/11/13 15:50,13.00983,77.62967,13.05845,77.64075,0
4869,4869,36278,12,NA,2,1061,768,NA,NA,7/12/13 8:09,7/12/13 9:20,0,0,7/11/13 16:27,12.924878,77.566255,12.98999,77.55332,0
4870,4870,35253,12,NA,2,1226,1395,NA,NA,7/11/13 19:55,7/11/13 20:45,0,0,7/11/13 16:44,13.01508,77.67796,13.005603,77.628214,0
4871,4871,36285,12,NA,2,455,1395,NA,NA,7/11/13 20:24,7/11/13 21:56,0,0,7/11/13 17:32,12.999874,77.67812,13.005603,77.628214,0
4872,4872,36286,12,NA,2,452,689,NA,NA,7/12/13 4:48,7/12/13 5:28,1,0,7/11/13 17:45,12.95278,77.59088,12.97672,77.64927,0
4873,4873,97,12,NA,2,168,1330,NA,NA,7/16/13 5:31,7/16/13 6:18,1,0,7/11/13 18:22,12.99313,77.59828,12.953434,77.70651,0
4874,4874,33550,89,NA,2,1263,1384,NA,NA,7/12/13 20:24,7/12/13 22:01,0,1,7/11/13 18:22,12.96897,77.59456,13.02853,77.54625,0
4875,4875,35241,12,NA,2,393,105,NA,NA,7/11/13 22:33,7/11/13 22:59,0,0,7/11/13 19:05,13.19956,77.70688,13.01766,77.64503,0
